Rank,Bib,LastName,FirstName,Team,Nationality,Category,PositionInCategory,PositionInGenre,OfficialTime,Delay
867,1399,cc8be39eed95c65e2dd75ffd4b827fe6b590aef9eb8c8f8fc03f1edf,8e722006dd18ba0e8592731b905bcbf91305bd305588a14936a2c1ed,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM40,172,783,3:57:37,+1:33:37
868,655,3d23468d02940bdef2ac6bb31c224296d35779cf67ca1d28a12d0d4d,f4eb522b5b9421a98e6386a4712ada14908c4cc9d0e4f1080f216f3d,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM50,129,784,3:57:39,+1:33:39
869,1100,5cf854cb5057d2d97df1ff3fdb80549694da9b38651d9b36fe751130,7022f6bc03dc9eb1ae894dc03803306313955119963194450a85d784,94327d26089d6e8a907a93fd150d50417a1fa17213d6f6453eb96713,ita,SF50,4,85,3:57:41,+1:33:41
870,676,753467ba1e8fbce985bf69c8fd1ce558dc6a02a288253a72f596cdbf,d71bacb61364d9a3e52c870b7ee98b5a15c151291c2b1b2b8f8640f1,d0eac593de379cc6f2717a655535fcfa0dd369bddc2f33bb82fcfa41,ita,SM55,42,785,3:57:54,+1:33:54
871,1079,3a2ef60f66a95937220d8b35f01cda4bff37fbdd1b9b7d94e5670663,70382e2a0ae077e08d94107399d7405150179653f13ffb1cee7b35b6,5bf63d709a54efc42728c24de4253d5ee06c629e933f4d315727c4e4,ita,SF50,5,86,3:57:55,+1:33:55
872,1167,99d2da8ffe17be060c7d1467d4aa15f9a4827436ebeaf1b2dbffbb80,5c511dde9d62edfec57fd6cd6b79e58312f69f3089c26921ed70e4ff,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,usa,SF45,21,87,3:57:56,+1:33:56
873,436,500fb93abc2e5c10eb4176b9fbfd40664c91c6ca5a3726f325fa1407,01070093e4dd29fff189e0a5ea5125e3f0c14cbce3c44f757c37c835,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM45,184,786,3:58:04,+1:34:04
874,1210,c63fc1039c7c8f89153385839f9f37cc758bca038be009560bd752cd,3a936aae07398ee81b33897da03c403e0cb02586c35fad7f67c5e6d2,32a71ec989256ae545c8b7098374e83549d0b19d099a18eb11b17c8b,gbr,SF40,21,88,3:58:05,+1:34:05
875,800,9b3a526c9723ccb9e8096604e402f4608f767be4feacc09ec6ece835,9504ad54d5a04980ed50ddb3e7a362e8c9d1cb3f204a66bc48647848,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM65,6,787,3:58:05,+1:34:05
876,834,e25d451ae26178c693b9f2437959f5e265ca134dd0e164ee022ff441,5308d37dfc14dbdf218513c89e001ba28e788fe4b3278f1d87361685,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,fra,SM35,137,788,3:58:12,+1:34:12
877,959,87948e8806786e2d903dd711b5fb9d145b57c6b1611ac9674774132e,569d8110ccb9a55ef0a69e0d6fc0836b89637026f427c2a7f9ce6a26,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM40,173,789,3:58:13,+1:34:13
878,391,0efc574fe3db03d05dbe910f7ca276a1fdb8387a161c4afde75b2d1b,4548376649d53baab338e043f30d638ae4ac1ef0b9547e34d9ae29c9,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,bra,SM45,185,790,3:58:16,+1:34:16
879,1373,d8c973101979e4af21bc59628562b2d3df4e4be1447b3dbe69f7073e,4260bf19be6e27da2888ffdd9b4e9c384fbf9dfb48b395e922d6aa20,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM45,186,791,3:58:18,+1:34:18
880,847,a443c88342603c93327933d7eac92fbe6c3b09bc9af8a9eb539ec103,3eaf5959779a4450d05fff19010be0a643916662902b3ea9ab99ba7e,4003439ffee7587a68d540dabb3228d4f5789a566d1cf0645329ada0,ita,SM55,43,792,3:58:19,+1:34:19
881,504,02d75aa62fe729924076c98183058e7f7c13b7b6c3d97e5f09d52933,fef6e4d20c53e549f4e51936f5c2521c6a3e629bdaacd3bafd07feaf,19d6cb419f60bbd04e44da525bfdc89bcb94a814bf592d24a485167f,ita,SM50,130,793,3:58:24,+1:34:24
882,1102,a5ce405fb51193f98ffbd6ec55f50c0a517142bdbaa22708e8612542,67fc1cdc6d87e74d7e0132b9c4774de1e4761d6064ac789d38b565e0,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SF,20,89,3:58:25,+1:34:25
883,753,8f74aa337c7123000dcd6739703b216393b83fd81a53081a453fb203,717242f95b76fb9d8dfb55bf1e9a8df96f09afcdf904d4986c3e2236,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,bel,SM35,138,794,3:58:30,+1:34:30
884,876,910cb7076326e943446e8d4ca8872a200b0173649367fcb1d708b66f,6a4d0e4a7db66f135ece35ad0f32c295fbc6245e9c233a3dab3fc6cd,0ea00f443e3b1d8b2444f75ca49d8cbabab3e4174dc2375e257ad6f2,ita,SM35,139,795,3:58:32,+1:34:32
885,601,7f5768235757e2196283997d40ab97713b5d52daa8ded85a4c71976d,8e61770218d3b172fe95b564fc8ec64aacc324be0f2c2335bc7e8da9,b3579a0127d23d0cf663185640a73c4a8e4839d27de639b47d7cd840,ita,SM40,174,796,3:58:34,+1:34:34
886,609,734742d0553fb4884b0e3fecf1c57e45f9630338abcf6a15c332970b,38aee361cf8b8331a567684caa1a36667a7351dcbb2904919d564d49,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM55,44,797,3:58:37,+1:34:37
887,1090,11e9cab53a769086979686e98d7c832a37d3f7956b3b04500d6e5231,5da66621bc60b9f9a3a07e5bf57beb2f253b60728e9533ff4c3bb398,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SF40,22,90,3:58:39,+1:34:39
888,1610,bd6a4a87fa48181adcee5eb063600ebe1e64f03e33ad2f0487766287,0fc3490873f82f5e3281787f1d3211826838e10d4366ce9fe4aed495,18164d37b3896e99bcaa9841bd68666dfc7e2839f5e30eeb44ba6a45,ita,SM45,187,798,3:58:40,+1:34:40
889,1621,93eec1bc14bf39b4373da65ea3e441c540189b21814f4fb5fca031a5,6b26bd3cc29b286d04bb7c9f5273ba769901d3efd2f1767bbaa5728f,18164d37b3896e99bcaa9841bd68666dfc7e2839f5e30eeb44ba6a45,ita,SM55,45,799,3:58:40,+1:34:40
890,849,05686522c0dd2f33124419db22f7463c1cc16a6d511d81515b8cfe4a,06f6dbefb09dbd8a3aa70ea672e3cb62ad97ec856dd32e6e21b1a41d,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,bel,SM35,140,800,3:58:43,+1:34:43
891,694,582ca1d7f73e2cff29d5a601134a72c4d1df952d0e6a201e34fb17ad,6fac3e50a38948800146cb7b06ef5f6c312e0b091682000844f40aab,5b6f436e53d9c26a27e79a75857030f6318df674ea53eeb6f2cd1241,ita,SM60,17,801,3:58:46,+1:34:46
892,1642,461b6fe3821570015701d81d6de033e24ad9f7fc48a61b58d7b3681d,a71e72a5670b177f6b822789b2eb4975a956378e31c69b34cdd1e4c5,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,cze,SF,21,91,3:58:49,+1:34:49
893,1668,11eeab6e70b29af03a03cfb329ce495c5cbe758a32c75789e67956e6,a30d702241620e848cc932bd11dda33fdf78e1e2a25b785a26483780,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ger,SF40,23,92,3:58:50,+1:34:50
894,832,372556a2827e4d3b16f3975b1e4e71b5b24a26961f318b3a8780423c,c1723980c91446e04d678f09f853fb6d78f1b894d3f890c5c166938d,4ae04bacc62fe981ac75b7a5e1cce2b2442e59b693e9eee59ae1ad6f,ita,SM45,188,802,3:58:56,+1:34:56
895,713,dec8bf561cdc862d38e3e6ad3ce47d0d680711538d3c1270ee5dafa4,b8b9ca60d9761e0c24c23a787013a0ee9724140391986da85e4c7ea0,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ger,SM45,189,803,3:59:01,+1:35:01
896,1628,b92faec458aafa941555efb656de81bd77638c5de30432f6e9a2db4d,4e984ad871d01a40b3c030486afd2982c3b8df5b3efd4401a9c015d9,8622c38403af44951a52cb744f7f87e74bf4cba7006ff38aaae678f3,aut,SM60,18,804,3:59:03,+1:35:03
897,773,333b9ed0415b415085383febd7765f7f47822ef779fda9f0f9b21ba1,6a8ac9ead295493873a96f936b988c604194c5797066af1c49c701ae,5983eed169e0e6cac61782bef57be1a0deb464234c01e9e02fdee8d4,ita,SM50,131,805,3:59:07,+1:35:07
898,1509,7b79c4b8d3d67377c2f160cbc15015f1507dd9f084d5498e93f18460,5b041f7d74001eaa7b83efe9833683308b508371e763c127598b6ad2,c575193862e2aae4461267ac2412f8e3fb3fe72364db9123452539df,ita,SM55,46,806,3:59:12,+1:35:12
900,1542,ad0d1f32e6c73422fe112f09ee7fd19083d66421965f708a37eaa314,63b41a321761f8e5aa125507d6cc43bed34a33223c9df3eff4337a8b,b5c874bfcc1e7bfe9269132e52c9e9a453ff9deb617de6845e21ad53,ita,SF,22,93,3:59:14,+1:35:14
899,698,52819f2701a66c34ddd60ef782bbd5d09757ab3119763ce747791255,ac208358facf242b638ecc2731b7758711408ee72d97e6b1dd43351a,6a45d5ef3decedcae25597c8b17478178051996fbe94ea1a7a093eea,ita,SM50,132,807,3:59:14,+1:35:14
901,1394,11123a7c9b13d15ba29a33700d2decb2f33ca122d1ef24a26f088383,4b56d4592c1982f2a2f6007be2e24f927f8dd20c728684f213d0f924,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM45,190,808,3:59:16,+1:35:16
902,1286,e2a86849514807f1b4188532d97aa4006b44bf408ff729b0654fc4b4,f0e81b9df312c6f5cdf470695ec833db14f43da3dd276ddbd7217267,61ab8566c825aafa4359a7444e1cebb7486dfdea44f28661f67be405,ita,SM35,141,809,3:59:20,+1:35:20
903,1445,ed40ab602b896fa0e46d80b6f27f5486b6b6529aa52b1d47f4b8b771,ac208358facf242b638ecc2731b7758711408ee72d97e6b1dd43351a,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM45,191,810,3:59:20,+1:35:21
904,1347,3cf7d9bbfc0777710a2f3efb3168c9ab0ee449337ea89774a2517664,d71bacb61364d9a3e52c870b7ee98b5a15c151291c2b1b2b8f8640f1,32a71ec989256ae545c8b7098374e83549d0b19d099a18eb11b17c8b,ita,SM40,175,811,3:59:24,+1:35:24
905,851,b7d7ffe75bcae85f3439afaf404c02591b23565d83364f08f690d524,5f20415f06be4c5fc065f53b2d3b6ba4a9a5c5dc5d9eb819e034615c,681699da4bc273af2139ff05eef330e8ba4e9648556d43ece5414fde,ita,SM50,133,812,3:59:27,+1:35:27
906,789,09ddae849aa3c5deea33896584ef307008b3b7a942f232b319fcbe8c,5945ed1183e3524463b7276eff7f9422de1ae9cd2820f9122bcb2756,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM40,176,813,3:59:36,+1:35:36
907,1390,9922d982baf75c58e460c5819bd8163f33426f3ef9097600705dda16,4548376649d53baab338e043f30d638ae4ac1ef0b9547e34d9ae29c9,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM35,142,814,3:59:41,+1:35:41
908,1314,bbe13419d841a8e67c9f4a374a511fb4d99e438f4043c79584cb7250,4548376649d53baab338e043f30d638ae4ac1ef0b9547e34d9ae29c9,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM35,143,815,3:59:41,+1:35:41
909,1352,5e1d322a736d687448de509a84070a28dde773236de25d680b2440d8,ac208358facf242b638ecc2731b7758711408ee72d97e6b1dd43351a,7632e32394e9eb4a5e23cace3a8b8a7f890ddb1a284d8f25903fc885,ita,SM40,177,816,3:59:41,+1:35:41
910,1648,58c6f468033611705dfef25d6e3226cfd3cd8e0fafd0f14ba852da66,b4d1da10d2efbf3a16287f79b14a2a18d37f20fa9552444462328aba,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,hun,SM45,192,817,3:59:45,+1:35:46
911,1315,b7b69f826c8537b3e4c77b40e458525f2afec5f5d1d4ee833898ebd3,7c5956d61b7b9a6909f35eadd4fdd3cc83abaf4d98fc00c05bfa3620,c8f55ee37db344daa41fcd36686691cedd39117beaba6090e218920c,ita,SM40,178,818,3:59:58,+1:35:58
912,677,7c02b9d690290f9bc294a3bd147c08267404b946527504a59069dd5a,caeebf3649dd2c2a5d479bdd47a3d9d067c97df42ffa00bae89dd124,5bf63d709a54efc42728c24de4253d5ee06c629e933f4d315727c4e4,ita,SM40,179,819,3:59:59,+1:35:59
913,802,f39917064159381ef0f53d0f00bfc038c146d9f0e8b275be7fc0ff57,3eaf5959779a4450d05fff19010be0a643916662902b3ea9ab99ba7e,f468df525feefcd7f0404ae40a67fb0c3fe18d6a9eb10e7ebd0b81fd,ita,SM55,47,820,4:00:01,+1:36:01
914,899,078bfb572ff6a62206c7faa7366a44204d8acf722ce2309bd061b60c,9504ad54d5a04980ed50ddb3e7a362e8c9d1cb3f204a66bc48647848,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM50,134,821,4:00:01,+1:36:01
915,1096,88bb242022cdfb118abc6e8213fe30505323f90160c83c51c06b6568,91e68867a7aab7971fcc98b930e0e478339bec312596fc0e2a066454,89c5b5338ba05cfcc3cad3077556aece9c1d18bb07e9c8611d24fa54,ita,SF40,24,94,4:00:12,+1:36:12
916,621,5275ed130d3540bf494755b99cf0109d83ad2efe27dc432c7a7b5ad9,5519d3a99e04d1575c93eb01a8ae0df09e94d12b77fd9592b4e819dc,a308f49748e7d5a76351440f558c3fc2c3bda9370d25874d6af328c9,ita,SM35,144,822,4:00:21,+1:36:21
917,637,33bfe269be658891839833edc8d75a512b92ff290f67eb5962d5ab54,607b620a62e4bdea29ee6921dddeed38bae8900d285b21f567247375,a9cd781bfbc47330f0fa5cd921cee3ec37c020e53c121f178d313fee,ita,SM40,180,823,4:00:25,+1:36:25
918,74,0b597fed27d4910859080b14f637e3a692e97f811127d8ba56d868f1,6f91ea0e56bcf38ac7a215f3c701db1fb72d3c1af17ffad8052893cf,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,gbr,SM40,181,824,4:00:27,+1:36:27
919,465,b76d109bf52184476d9cec5144a08b6d0b6906ffe084d7a3c2d0ace1,56df80bbb3dadd6da271b0e5ecca331bc0f472d7ea24b8e56f15f070,2ab06034ca1b09e8deec15a4f151765270395c5885ad784b63217d51,ita,SM50,135,825,4:00:35,+1:36:35
920,467,4cd145af01f5655848044e855c0862ea22d6fae04cde9295e5bf08a3,3f8cd2f562d65398f09554de3a0abd589ddd6f047ed7283eaa0b4eb2,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM40,182,826,4:00:36,+1:36:36
921,1226,695bc28ae240c4559ab4d5c8ddab05f2302e5c41cb754d15496fb67a,a2c3c698ad39315f8a8e9ff3ea7125eb09ae21ff49160f2285d9b4a8,0294dfbe27276fbb59718737ec65dbb0a04296f4b1111a7caca064d5,ita,SF,23,95,4:00:39,+1:36:39
922,775,017265754cc7450a7bc43ea3a1216545a8627bc66b30a327ad1f9ea2,c083e5752605909b39e49f5957d14a8ba086738396101ac5a3733d00,13e70cc94bf4e317be37a67bc2ba594f7dc6bf885bbfff67adc4a62b,ita,SM40,183,827,4:00:46,+1:36:46
923,696,540e0614bbae107521777291bbcb5dba99d7d1a968f19a4dfd3412ab,c151582e72f3fdbc1d934a5316bbb2ebe88dc89d9b89028b3d30a912,3ecfbcd5f701bd5da07cca3c0bc4e2880f6b45a1abcf50db0a34478b,ita,SM45,193,828,4:00:55,+1:36:55
924,685,9de4be19dbe06e0a03101c42f5974e4c548a150a94e8764889f38493,838c9355de757fc00cd8b77d571108ba06008126abfae8a82e2782b3,a502e379cbe358988855eeb6316aca4f2e10425b784ad4e2f2534ce3,ger,SM45,194,829,4:00:57,+1:36:57
925,1654,3506bf46fc8c09486c9ad363cbd731590edaa817aab3ddfc353dfff4,b3f43549d00c63f4ba9a56a8e9eac65bcb0ed4dd19e57617b1277652,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ned,SM55,48,830,4:01:07,+1:37:08
926,602,b1eeb4c6481850b5f86af9c56ebdf8621accddbd6549e4d13653e970,0e227fb7c130f05464e6daa71bba118f3e0d34486017ca09b11354ea,df5e10546c6ab17cc9f1ccbea8964834dc8d94bce8a6283e19328191,ita,SM60,19,831,4:01:11,+1:37:11
927,858,5a56795b6425cf70804b285a7cb96c0e63542dba66db6441f4466f10,e7abb79a69eaa9546ef5f44adcc9c7deba4fb56120224a1c7b652fae,2e83b5e1f8fae8b99e83f84f4c1ec9224ec171c30ee1058bc0989aa6,ita,SM45,195,832,4:01:11,+1:37:11
928,385,f6a46830ace72c436461ce30049e0a2d4286af43bec69a4c44517eb6,7c4f41c725c9b14c088a96f292625c83795f217aa314bfde131b5fe3,3ce79495ddc58e016aaeb25f9e59028e06aa402d7643e2a1eb4abe3c,pol,SM40,184,833,4:01:15,+1:37:15
929,881,bae1b036f29426582fdf2eaa2b862b151d4391f3d8dae06bbd38a70d,c083e5752605909b39e49f5957d14a8ba086738396101ac5a3733d00,b5b7d901147273da1d78bfaef8481462d52d9d1f12d02458bf1e7f84,ita,SM40,185,834,4:01:17,+1:37:17
930,623,54799a9915890f4fb6f1346b417822d597e90a4cab2eae3657d40acd,ebb80ba9f34ae663e49ec49d2c1495ab24f41a8eecea957652fb461d,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,gbr,PM,5,835,4:01:18,+1:37:18
931,337,3c31a68163182beae62ffba575eddd0205ddb02b2d4f6a8673116de7,7424221973045db3080920e37b0aa5fc1cb597d31ed93412a6eebdb8,e1f80114c7e82e3ffb097635efdd99fcd5d91cc90264679cfe69dd88,ita,SM45,196,836,4:01:35,+1:37:35
932,878,2dbff607ce529aed958d9cd5085f6df1ed79bdffc3f64e29e228bbee,4548376649d53baab338e043f30d638ae4ac1ef0b9547e34d9ae29c9,c613bde49ed797fbed6b1f7d1d6f342b237d3bffd8aebb523df3d468,ita,SM50,136,837,4:01:45,+1:37:45
934,1112,7f27ac1b91f8e10b891389e3e72b456d1798df674024d2706f60ed67,2fb8f5b14f0448effcf33c18cf34db3043d091f8ba0dc9a6125b3bc0,df5e10546c6ab17cc9f1ccbea8964834dc8d94bce8a6283e19328191,ita,SF45,22,96,4:01:49,+1:37:49
933,722,d8fff2a98a497e966a9a5fde300ef5e2d37972ffd21f5d53a871dbf5,c780f14e5236fc5d379b78f1a7a6ec46a1bddf51da58b885997cf3dd,df5e10546c6ab17cc9f1ccbea8964834dc8d94bce8a6283e19328191,ita,SM50,137,838,4:01:49,+1:37:49
935,896,c8aa4b417c2446ea3f21d4416ef46902844a9038cc7478622848ebc0,c57d2802ccce053545c41390195bdaac2b15925fafccde62216a72e7,e4a84e25cb266fe82abe401b3c6a56f9780732166ecf28c7f0b4c346,ita,SM45,197,839,4:02:00,+1:38:00
936,810,114320033dc09940c0b0b69cde350591de9c4ae2a12148f23bfc4ffe,7110eca17806485f86552db7046e9eb3230cbd9cef512bfdaa6cd65c,760d0144f79fa46a586bcab2dd2be694fe6d2cdbcd3a1af5301e914e,ita,SM50,138,840,4:02:01,+1:38:01
937,600,c3af16394556b4290710eb8252fe5f3c5b9646252483c3efcca2823d,40d4759baaf5474793a8c728dae0a26e7e64eade6e3a192e756bd3eb,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,jpn,SM55,49,841,4:02:11,+1:38:11
938,877,3c4fed5b263662e319da5557219bad7eb15890403023d5f9e0468ebe,bc32bf1e2d79bd1f2f7005a9a2c0b9123052cf455da53066bdf17c13,b93324940132a5301e0a9e01bd465f32d78bf52ffdf5b4623eb51863,ita,SM50,139,842,4:02:15,+1:38:15
939,726,8146564030bbcbac99adcd2640054ecbec87a6ddc88863c16fa62af4,b49479490529a4660f0d73924ff7b3f47da834690723c8521fc0b33f,2fa6dcce33137ee100c6203ca34f33e7dbb9cee2228578b24ad7d8db,ita,SM55,50,843,4:02:15,+1:38:16
940,883,8a73ebc32607ecd319465ff9d00d8779c59d2f898137dee066d57b94,f7f4913c98b7e034d3b2ba1204e9e85a68a50664799cb709f0d22741,1e0d89e08a07bd8097b86873b89c081e2c1f70652fe2835d536d0177,ita,SM35,145,844,4:02:18,+1:38:18
941,804,5f737b000ec9bbcf6c2397576f9192de2068523c6c5dd5b46e33649e,bc715a02358f3e80932665ef08094a7e832b1b908c27baf061a0f450,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM45,198,845,4:02:22,+1:38:22
942,875,7433d581aabcd3e68aed4dc498e4c2e14592ef1396469388796f359a,8e722006dd18ba0e8592731b905bcbf91305bd305588a14936a2c1ed,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM40,186,846,4:02:22,+1:38:22
943,907,9e949e70ea2562368dbdd9f48f8f7172595550902b64b0b11126d8a3,d813d5ed823f12e5b899b375c9f27dfa73d64cab0517461af5c05884,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM40,187,847,4:02:26,+1:38:26
944,866,86362adf93b95ae2ca732beb50acf005eb08f7f2f2618b9b42017046,4260bf19be6e27da2888ffdd9b4e9c384fbf9dfb48b395e922d6aa20,13863af3185c7e2fc3f8204412dd58c8cd9479a0c6fdaa82c2a502e2,ita,SM40,188,848,4:02:28,+1:38:28
945,614,9572df9a6dbaa31dbc89b2464a590f65e3f38cea2b204739c15f88aa,e31774f2bcdaad8f3ae6148f8e119d1cb87e62705d7ce5c492a8d291,cc2f83006755a79172226310a01ae0dc714a252b8f1536fddda23f6f,ita,SM,97,849,4:02:36,+1:38:37
946,571,5cb2bd2ff3aa9f1ba5379218d13b9148a9a2444c385e2ac3a3539824,d71bacb61364d9a3e52c870b7ee98b5a15c151291c2b1b2b8f8640f1,77d0a67b37f0f6e84a3ee8b47b347800b4f312ab9f15cdcb98cb6db7,ita,SM45,199,850,4:02:37,+1:38:37
947,625,3b51954a4761bdfa6de1ef224b45846ec471a833fec057d05d8bc2e8,8fa6b56c16fae668dd5de00c5717259f8cbb39c9c4186ab4a4399764,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,irl,SM55,51,851,4:02:49,+1:38:49
948,312,3dbb92872fb474ca6242be887cd5b0663d12f8b8dabb9194583e0a1f,5519d3a99e04d1575c93eb01a8ae0df09e94d12b77fd9592b4e819dc,aeb3e8f188e3df64d17f20de29fdd330c37d991ed69d4b4670b1cd9f,ita,SM45,200,852,4:02:51,+1:38:51
949,1083,265e0935f7c836fa9dd7023025a0bfebfd064f3cc4172f86630d772b,5b7f7cb1fb419976bb705fbe41c2bf97e6b2c93646e6a3acbb1939d0,2aa73f7294255de6a076f3bfb6e765cf4dd45cdc1cabe7b77a4c9881,ita,SF35,18,97,4:02:53,+1:38:53
950,957,9e949e70ea2562368dbdd9f48f8f7172595550902b64b0b11126d8a3,a722d96579eaa0ee8db142be81b3a8820d5770d5448d96e10ec91935,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ita,SM45,201,853,4:02:54,+1:38:54
951,799,650bc9bdd65c854ca88c8f7e48e50ae2e5155f8992edffb0a517d4b1,2a031971c16d799407ee46ef1072e589ae40f9fb3ae7aa652dbe7029,bb05de9255698f433f5ddf3ec16272f723b8ed90d6d1fd5ca164acee,ita,SM45,202,854,4:03:17,+1:39:17
952,1318,57bfaed91fed0276b25c2e8abb1e390f21b4d308d3dd7331b2820ac8,4548376649d53baab338e043f30d638ae4ac1ef0b9547e34d9ae29c9,61ab8566c825aafa4359a7444e1cebb7486dfdea44f28661f67be405,ita,SM40,189,855,4:03:33,+1:39:33
953,1117,3eabdb9b0735ca0167c15a823ccef6d7849b1cfe4ac7cca1e0e39b9e,284691455e1506cf497b04ffadc3742b3b280edda912ad7ff4f5ce8b,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,ger,SF40,25,98,4:03:39,+1:39:39
954,1071,9f5f6f7b95c8891e797cd0b75487a7a8d3ba11fb67f7b8e64023e699,420e840b107cc41beea522646f5d943b550524185907e477dff82801,d128f4db5570b405c58e6272bb9c5b5f3b1cae7c50eac88a57f1bc66,ita,SF40,26,99,4:03:42,+1:39:43
955,730,1394dd9c1746a12fdb30c9cbe5688d7b024eb5302380e0660992599c,7c5956d61b7b9a6909f35eadd4fdd3cc83abaf4d98fc00c05bfa3620,a87964487b8cd0fc836a6b2f41475fdfebb84619cad95c3dc9997b61,ita,SM60,20,856,4:03:52,+1:39:52
956,777,029161cb09a4b01b05625c592b311ee92156eafada8c3a953e6f1bcf,7a5d88dcf1057dad10ad7d65e2ff66f9b3377ff720fd17f4fe3f0301,6310c0303f94cf0643bd2350bfc4bcf5a5f5c3948120f3e633cdd98a,ita,SM50,140,857,4:03:57,+1:39:57
957,1281,2169244711936b437379791248f0be40f3cc04bd58f48d31e991517c,225cefe8d1cb8184fbf63beb6bf439246c4688fc9503b1337e3f0b9a,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,fra,SM,98,858,4:04:03,+1:40:03
958,424,63ab5c8b15606ab195b0f215a2ece7aa8692d9e15b202a932712ab3d,5154d5696cbc4f64ae4a711458bbc3bd870178dc98543d15cf6fe5b5,9abf4da10cc4c307d05248df91e51cc037949f1fdf6d396b8e791806,ita,SM45,203,859,4:04:04,+1:40:04
959,1337,774561020262076677f1bd1269cd5b111e4441002f9b244f9d49473b,a9c79dc0d208a338ae1c0e181982da113bc53d6735b204d47d7cdfd6,97893a88e06e9a9e9f17654d384b49249957afdb35018372ff37b7b2,ita,SM55,52,860,4:04:10,+1:40:10
960,1298,a73c381546fe690a3a3e57a43ea6106e5e16995c288e9df399b14d32,00fcea5f50f7ff474518c9af7fbf2aee555a52b4d61b4abb3c5c160c,61ab8566c825aafa4359a7444e1cebb7486dfdea44f28661f67be405,ita,SM50,141,861,4:04:10,+1:40:10
961,557,d09f89385c99f4cfe52c365715deb30464d98d0ce98741d2ef52445f,d818bd7ac9358f7a3ba99646fd4cab595e2c968917b760a4c59deff3,05201c7cca87e322dcf3d46c78418bd9738e79c5ef3550e49752024d,esp,SM50,142,862,4:04:11,+1:40:11
962,1442,5b8e2ab18509bb646fa7c3cbd76950b2787904b59fb5d785a6468395,4548376649d53baab338e043f30d638ae4ac1ef0b9547e34d9ae29c9,61ab8566c825aafa4359a7444e1cebb7486dfdea44f28661f67be405,ita,SM50,143,863,4:04:15,+1:40:15
963,897,0746ead8b2055472d089620003605340b071d1d81a149a212fbbc7e2,fafd74571875c32ebf789c545c351e2ff8d4549e3009f4d5485da69c,a5b549c0ca4d06c409d9b39130bb072953e771f95c15641f2f6ad4df,ita,SM50,144,864,4:04:27,+1:40:27
964,630,f83ef3a7ad065f636be529002439fddc5a4a279d9e15c1e2b174310f,68ad6cc277ee07eb5b3ba0363fbbdca1f3844e985f78da6f168dc1c6,bd6af10d083c2fa318e6be9fc59722765dabbae165ab13fe19a392e0,ger,SM40,190,865,4:04:30,+1:40:31
965,791,27367eefca4dc85f280bd77a3d091b58f247416e1895ad5c5d551ac8,39ecdb4d8b619072a76d238b83a7d78132892630237022513031404e,25deb62179cdcc3f640a56b947b2f3b10b1f515258866d551dd714e3,rus,SM40,191,866,4:04:34,+1:40:34
